source	destination	disposition	evidence
docs/design/2026-07-26-red-team-audit-oss-design.md#L224-L268	_schema.md	moved	Spec section 4.4's three field tables transcribed as Stage 1 fan-out, Stage 2 triage and Stage 3 proof, with accumulate-never-overwrite stated as the file's governing property
docs/design/2026-07-26-red-team-audit-oss-design.md#L234	_schema.md#candidate_id	preserved	Stability across dedup, merge and re-runs kept as a requirement and given a mechanism: content-addressed over topic, normalised primary location and normalised title, with a fan-out sequence number explicitly ruled out
docs/design/2026-07-26-red-team-audit-oss-design.md#L236	_schema.md#topic	preserved	Required, because topic ownership is the deduplication boundary and a finding without its slug cannot be deduplicated by the mechanism the registry exists to provide; no default and no inference from the title
docs/design/2026-07-26-red-team-audit-oss-design.md#L238	_schema.md#claimed_impact_severity	preserved	Never overwritten, with the deadlock it resolves stated and the queue-order consequence retained: the proof queue is built from the claimed value, never the effective one
docs/design/2026-07-26-red-team-audit-oss-design.md#L255	_schema.md#drop_reason	preserved	Required when dropped, because a drop with no reason is indistinguishable from a loss; write-the-discriminator-not-the-verdict guidance added
docs/design/2026-07-26-red-team-audit-oss-design.md#L378-L387	_schema.md	moved	The five-condition proof oracle transcribed, since verification_status cannot be assigned from an exit code; the observation that condition 3 is the one most often skipped added, tied to the harness self-check rule
docs/design/2026-07-26-red-team-audit-oss-design.md#L388-L401	_schema.md	preserved	Five verification states kept with meanings and reporting consequences, and the argument for five restated: a test failing at import is not a confirmed finding, a test passing without reaching the vulnerable line is not a disproof, DISPROVED requires a validated oracle or a falsified code premise, and everything else collapses into INCONCLUSIVE
docs/design/2026-07-26-red-team-audit-oss-design.md#L254	_schema.md#triage_disposition	corrected	The contract records merged with no pointer to the surviving record; recorded in place as a known thinness with the identify-by-topic-plus-location workaround, and flagged as a Phase B field decision rather than improvised into a new field here
docs/design/2026-07-26-red-team-audit-oss-design.md#L561	_schema.md#Invariants	moved	Success criterion 5's contract-violation-not-a-judgement-call rule became numbered invariants 7, 8 and 10, so every shipped Critical or High carries CONFIRMED with T1 or T2 evidence arithmetically rather than by exhortation
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N4	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N4 (cross-cutting class 2, the missing path argument): every command in the section 0 block now ends in an explicit . path operand, and the pin sweep second stage is documented as the one deliberate exception because it reads the pipe. Measured with node spawnSync stdio pipe on a fully hostile tree - before, 0 hits and exit 1 and 0 bytes of stderr on every command; after, 108 hits across 19 commands, 0 commands with exit greater than 1, 0 bytes of stderr. UPDATE to the round-2 rows that wrote these sweeps
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N4	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N4, second-order defect the review did not name and its prescribed fix introduces: adding the path operand SILENCES the --hidden alarm. Measured - dropping --hidden with a path operand present gives exit 1 and zero stderr instead of exit 2 plus No files were searched. The preamble bullet now states that interaction and promotes the rg --files file-set check from advisory to mandatory and per-glob-family with a runnable loop, because it is the only remaining discriminator between hits, ran-and-matched-nothing, and did-not-run. Measured, --files reports the same count under a piped stdin as under a terminal, so the check survives the condition it checks for
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N6	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N6 (cross-cutting class 1, an empty file set read as a clean result): the reviews premise that the GitLab and Jenkins commands exit 2 with 306 bytes of stderr is TRUE of the old commands and FALSE once N4s path operand is added - measured exit 1 with 0 bytes. The fix is therefore not a sentence about stderr but the mandatory file-set check, plus an in-block comment stating that not applicable and clean are different report lines and only the file count decides between them
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N1: the env: scope sweep keyed on column count and missed a job-scoped env: in four-space YAML, the exact shape of the Critical row it is the only detector for. Replaced with a single ^ *env: alternative plus -B3 for the enclosing context; the comment now states that column count is NOT the discriminator because four-space YAML puts a job-level env: at column 8 where a two-space file puts a step-level one. Measured on a four-space fixture - old sweep 0 hits, new sweep flags it with jobs: and build: and runs-on: visible above it. UPDATE to the round-2 row that created this sweep
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-1d	corrected	re-review 2 N1 consumer: item 1d Read the indentation is now Read the bindings parent key and do not read it off the column count, with the four-space counter-example and the structural discriminator - a step-scoped env: is a sibling of the run: or uses: it serves, inside an item of the steps: sequence
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-3	corrected	re-review 2 N1 consumer: item 3s workflow-or-job-scope bullet said the finding is the pair - the blocks indentation level. It now reads the blocks parent key, quote it and never infer it from the column count, with the four-space counter-example inline
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Severity-calibration	corrected	re-review 2 N1 consumer: the Critical row for a secret bound at workflow or job scope now requires the scope be quoted BY ITS PARENT KEY and never by column count, and states that a column rule clears the row outright on half of all repositories
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Checklist-14	corrected	re-review 2 N2: three of the six replacement fail-open shapes are false under bash -e, the shell the same paragraph establishes. Measured myself rather than adopted - a bare V=$(false) exits 1 because -e aborts, false ; echo exits 1, and a scanner returning 3 followed by ; exit 0 exits 3. Removed as mechanisms and replaced with the measured-true set: export and declare and local and prefix assignment and echo $( ) all exit 0; a pipe whose LAST command succeeds (| sh, | tee) exits 0 while | tar -xz on an HTML body exits 2 and fails closed; || true exits 0; and HTTP 200 carrying a body that parses to nothing, which no shell option closes. Each of the three false shapes survives exactly once, named as a near-miss that must not be quoted
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Severity-calibration	corrected	re-review 2 N2 consumer: the High row for a scanner failing open now lists the measured-true constructs and adds Three near-misses do not earn this row and must not be quoted for it - a missing set -e, a bare V=$( ) assignment, and a ;-joined list - with ; exit 0 admitted only where the steps shell is not started with -e
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Checklist-14	corrected	re-review 2 N2 consumer: item 14s Explicit soft-fail bullet still greps for ; exit 0, correctly, as evidence of intent - it now says so and points at the mechanism bullet, so the artifact survives without the false mechanism claim attached to it
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Proof-recipes-R6	corrected	re-review 2 N2 consumer: R6s worked example asserted that curl -o rules.tar.gz then tar -xzf then scan FAILS the 404 case and the empty-body case and the piped case. Measured, all three are wrong for that step shape - tar -xzf exits 2 on an HTML body and on a zero-byte archive and on a truncated one, so -e fails the step closed - and the step contains no pipe at all. Rewritten around the one case that does fail open there (HTTP 200 carrying a VALID but empty archive, where tar exits 0 and the scan runs against zero rules) plus the different step shapes that fail open on the fetch itself. The case list now annotates which cases -e already handles, so the recipe claims no credit for them
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N3	cicd-and-supply-chain#Proof-recipes-R1	corrected	re-review 2 N3: R1 told the harness that every detector block is a ready-made fixture pair and asserted detect(clean) equals 0, while two nomatch halves are row-1 Criticals. Three constraints added to R1 - a nomatch half is clean for the rule its pair isolates and for that rule ONLY, it must never be filed in a shared clean directory, and fixtures must be indexed as (fixture, rule) to expected count - naming item 1cs ChatOps pair and item 3s env-scope pair. Verified mechanically over the lenss own 39 detector blocks: exactly 2 nomatch halves flag under a structure-aware two-leg rule and they are those two. This also closes the open M19 for the 1c pair
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N3	cicd-and-supply-chain#Proof-recipes-R1	corrected	re-review 2 N3, alignment with the detector-and-fixture-pair runner defined in lenses/_harness.md: R1 now also requires composite actions and same-repository reusable workflows be expanded into the step list under test, because a rule walking only the callers steps exempts every uses: and continue-on-error: inside them - the mutable-reference-inside-a-pinned-action case item 5 names. And it carries the components rule 4 for rules that can pass by matching nothing: the pin rule fires on an absence, and the gating rule is scoped to steps identified as scanners so it passes perfectly on a repository whose scanner is a bare run: ./bin/audit
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N5	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N5: the pin sweeps stage-2 exclusion drops whole LINES, so a trailing comment holding a 40-hex SHA cleared the mutable ref on the same line. Fixed with -o on stage 1 rather than by adding a second tool - measured, uses: actions/checkout@v4 followed by a comment naming a 40-hex pin is dropped by the old form and flagged by the new one, and the two-stage and -P forms now return the identical six-ref set on the fixture. The comment states the two forms are not identical in output and that the -P form prints the whole line
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N7	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N7: item 14 promises each of which is a grep and section 0 supplied only the configuration-level soft-fails. Added a shell-level fail-open sweep enumerating curl and wget, pipes into sh/bash/jq/tar/tee, and export/local/declare assignments wrapping a substitution - framed explicitly as an enumerate-then-read-the-flags sweep because curls missing -f is an absence. Measured 7 hits on the hostile tree covering all four shapes, and 2 hits on the clean tree both of which carry the control
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N8	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N8: the npm and pip install sweep omitted **/Dockerfile*, which the registry sweep directly above it already globbed and which items 6 and 8, the credential-disclosure row and R4 all require. Added
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2, cross-cutting class 3 (case and spelling mismatched to the ecosystem), found unprompted and each instance measured: npm i and npm add are the same command as npm install and are what item 8s first pass names, so npm (install|i|add); pip3 install does not contain the substring pip install, so (pip|pip3|uv pip) install; the | sh pipe carried an end-anchor that made every argumented bootstrap invisible, so the anchor is gone; image: was anchored with the same construct so a quoted image: node:latest and a comment-trailed image: postgres:latest were both invisible; and set -o xtrace is the long form of set -x while openssl enc without -base64 carries no base64 substring and jq reformatting a secret is a different literal from the registered one - all three named in item 3s own prose and all three measured missing. Install-verb sweep went from 2 to 13 hits on the hostile tree; the transform sweep from 4 to 9
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2, cross-cutting class 3, verified rather than guessed: pip normalises a configuration key by lowercasing it and replacing underscore with hyphen, so extra_index_url in a pip.conf is the same setting as extra-index-url and a case-sensitive hyphen-only pattern reads it as absent. Confirmed by reading _normalize_name out of pip 26.0.1s own source rather than from memory. The registry sweep now carries -i and [-_] with the reason stated inline, and fires on an extra_index_url fixture the old pattern missed
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2, cross-cutting class 3, one candidate DECLINED rather than guessed: an ignore[-_]scripts widening for a possible NPM_CONFIG_IGNORE_SCRIPTS environment form was built, measured to buy nothing on any file the sweep globs, and dropped rather than shipped on plausibility. What was kept is the measurable half - the lifecycle value-read sweep now globs workflows and Dockerfiles so the --ignore-scripts flag ON THE COMMAND is visible beside the .npmrc setting, which is what the Medium row requires when it says by value, not by key. Measured on the clean tree: 2 hits before, 4 after, the two new ones being npm ci --ignore-scripts
(new)	cicd-and-supply-chain#Proof-recipes-R2	corrected	re-review 2, cross-cutting class 4 (a count identity that balances wrongly), found unprompted: R2 asserted every publishing step is matched by a signing or attestation step in the same release path. Rewritten as a per-ARTIFACT match with both halves of the identity interrogated - one signing step beside two publish steps satisfies the count and leaves the second artifact unsigned; a step count is not an artifact count, so a strategy: matrix publish job is one step and one artifact per leg and an if:-guarded signing step leaves the rest unsigned with the counts still even; and diverging counts are equally uninformative, because one artifact legitimately takes a signature and an SBOM attestation and a provenance attestation
(new)	cicd-and-supply-chain#Proof-recipes-R3	corrected	re-review 2, alignment with the local log and artifact collector defined in lenses/_harness.md: R3 swept the collected logs and artifacts without ever asserting the haystack was non-empty. Added the requirement to read the components manifest and quote the collected byte count beside the verdict, because a sweep pointed at an artifact directory the build never created returns zero hits over zero bytes - a perfect clearance and no evidence at all. Same shape as the file-count requirement now in section 0
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2: the closing note after the section 0 block said two of these sweeps hit the prescribed fix. It is now four, and each is named - the unanchored github.event alternatives, include-hidden-files matching both true and false, the ^ *env: sweep which now deliberately enumerates step-scoped bindings because column count cannot tell them from job-scoped ones, and the shell-level fail-open sweep which matches a --fail-guarded curl as readily as an unguarded one. Closing line added: a sweep that only ever printed defects would be a sweep that had guessed the answer
references/cloud-and-iac.md#L94	cloud-and-iac#Checklist item 11	corrected	Round 3 review N1 (UPDATE of the item-11 USER row): item 11 still prescribed grepping for the absence of ^USER per Dockerfile - the exact file-granular mechanism round 2 replaced with dockerfile_root in item 0, fixed where stated and left standing in the item that owns the check. Now points at dockerfile_root by name, states that the final stage is the only one governing the shipped image, and adds that Dockerfile instructions are case-insensitive so a lowercase USER directive is invisible to a ^USER pattern
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3 review N2: the BPA count identity balanced over an unprotected bucket (verified buckets: 3 bpa: 3 with a third bucket bare, two BPA resources naming the same one) and manufactured a shortfall under Terraform meta-arguments (verified 5 bucket blocks plus one for_each BPA prints 5/1; one for_each bucket block over five names prints 1). for_each and count appeared nowhere in the lens. Added a tf_meta helper that surfaces meta-argument blocks, made the count line print meta: and tf-files: alongside, and stated both halves of the identity - pairing is not proved by equal counts, divergence is not proved to be a gap
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0 helpers	corrected	Round 3 review N3: the tf.json branch was dead in tf_absent and tf_count - the awk keys on column-0 HCL block headers and Terraform JSON has neither, so a CDKTF repository swept completely silent and printed a balanced buckets: 0 bpa: 0. Dropped from both globs, the helpers are now stated as HCL-only with CloudFormation, Bicep, ARM and Pulumi named as not-assessed rather than clean, and the count line prints tf-files: so a zero is visible as a zero
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0 helpers	corrected	Round 3 review N4: the doc_absent separator regex required a bare separator, so a file whose documents are divided by a three-dash line carrying a trailing Source comment collapsed into one document and its first compliant namespace cleared the rest. Verified: three Namespace documents read as one, sweep silent, denominator 1 against a truth of 3. Widened to allow a trailing comment on the separator - the two unlabelled namespaces are now reported
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3 review N5: the securityContext sweep is document-granular, so a Deployment whose second container carries none is cleared by the first. Verified silent on a two-container fixture. Granularity now stated at the sweep with the instruction to count container entries against securityContext blocks, plus the fact that privileged and capabilities are container-only fields a pod-level securityContext cannot express
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0 helpers	corrected	Round 3 review N6: tf_absent truncates a block body at a column-0 closing brace inside a heredoc, so a bucket whose tags carry a heredoc JSON body is reported as lacking a prevent_destroy that follows the heredoc. Verified. Recorded in the caveat bullets alongside a second over-report found while proving the clean direction - an aws_s3_bucket_policy that delegates to a data aws_iam_policy_document json attribute is reported even when the document carries the SecureTransport deny, because the helper cannot follow a reference. Both fail in the over-report direction
references/cloud-and-iac.md#L164	cloud-and-iac#Severity calibration severity table	corrected	Round 3 review N7 (UPDATE of the unauthenticated-serverless row): the High row Established-by column kept only AuthType: NONE, the very key round 2 distinguished from AuthorizationType in item 0. Row now carries AuthorizationType: NONE, DefaultAuthorizer: NONE and AuthorizationLevel.Anonymous with each named to its resource, and states that AuthType and AuthorizationType are different keys so a row naming only the first clears every open API Gateway route
references/cloud-and-iac.md#L85	cloud-and-iac#Checklist item 0 sweeps	intentionally_removed	Round 3 review N8: the server_side_encryption enabled-false alternative is removed rather than repaired. Verified rc=1 against the canonical multi-line HCL form and rc=0 only against a one-line spelling nobody writes - rg is line-based - and the only store it pointed at was DynamoDB, whose SSE cannot be disabled at all, which item 6 repudiates in as many words. No correction to the regex makes it both fireable and true
references/cloud-and-iac.md#L86	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3 review N9: the bare group-names alternative matched the benign aws ec2 describe-security-groups --group-names default (verified). Narrowed to the form that requires the value all, which is the only value that shares an image or snapshot. Nothing is lost: the two ModifySnapshotAttribute spellings still catch the call however the group is passed. Verified 3 hits before, 2 after, the benign call now silent
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0	corrected	Round 3 review N10: the file-granularity paragraph asserted a nine-file fixture tree carrying twenty planted defects, which matched neither the fixture nor the report. A lens whose thesis is that unverified numbers ship dead checks must not carry one, so the count is replaced with the shapes that actually carry the argument - multi-resource tf files, a five-document manifest, a two-stage Dockerfile - and two dozen planted defects
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Checklist item 0	corrected	Round 3 cross-cutting class 2, found by this round and not named in the review: all 33 item-0 rg lines omitted a path argument, so rg searches stdin whenever stdin is not a terminal. Verified on the hostile tree - 0 output lines and exit status 1 with the path omitted, 35 with it present, no error and no diagnostic, and the first command drains stdin so the rest read EOF. Every line now ends with an explicit dot path and the block states why
references/cloud-and-iac.md#L94	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3 cross-cutting class 3, found by this round: the Dockerfile sweep was case-sensitive on FROM, USER and COPY, but Dockerfile instructions are case-insensitive to the builder. Verified: a Dockerfile containing lowercase from, copy and user directives produced 0 hits under the shipped pattern and 3 under the -i form. -i added deliberately with the reason stated at the line
references/cloud-and-iac.md#L164	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3 cross-cutting class 3, found by this round: six literals were Terraform snake_case only while Scope claims CloudFormation, Bicep and ARM. Added PubliclyAccessible, MapPublicIpOnLaunch, StorageEncrypted, publicNetworkAccess, minimumTlsVersion and supportsHttpsTrafficOnly - none of which shares a substring with its snake_case sibling, so a snake_case-only sweep reported a whole stack clean. All six verified firing on a CloudFormation template and a Bicep file, all six silent on the clean tree
references/cloud-and-iac.md#L207	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3, review out-of-scope observation adopted: the kubectl apply from an https URL alternative was glob-restricted to Chart.yaml and kustomization files, where that command never appears, so it could not fire. Verified 0 hits against a Makefile carrying it. Split onto its own unrestricted line, widened to the kubectl -k and kustomize build URL forms, and the chart-provenance line keeps the globs plus Chart.lock
references/cloud-and-iac.md#L207	cloud-and-iac#Checklist item 0 sweeps	corrected	Round 3, review out-of-scope observation adopted: the chart version pattern had a double quote inside its character class, so a correctly pinned quoted version was a hit. Verified. Replaced with a pattern that fires on a quoted or bare range operator and is silent on both a quoted and an unquoted exact version
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Proof recipes P3	corrected	Round 3, harness-contract mismatch found by this round: P3 listed gzip-plus-base64 among the derived encodings to grep for, which lenses/_harness.md explicitly repudiates - compressing a value on its own produces bytes that do not appear in a compressed body, and image layers and build logs are exactly the compressed sinks P3 walks. P3 now defers the encoding set to the canary fixture set expander, instructs decompress-do-not-precompute, and says to sweep as bytes rather than as UTF-8
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Proof recipes P1	corrected	Round 3, harness-contract mismatch found by this round: the registry-driven enumerator was named in the Proof recipes manifest sentence and used by no recipe, a citation with no consumer. P1 now drives its resource list through it and commits the count, which is that component answer to the defect this whole round is about - a zero-row enumeration passes every parametrized rule perfectly, exactly as a buckets-zero count line and a files-without-match that matched nothing do
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Proof recipes P1	corrected	Round 3 cross-cutting class 4 consumer (UPDATE of the P1 count-identity row): P1 told the auditor to assert the count identity and let it fail when the counts diverge. Now written as a tripwire and never the assertion, with the two breaking shapes seeded into the fixture set - two BPA resources naming one bucket, and a for_each BPA over five - and with the plan-based alternative stated: terraform show -json expands for_each into one resource per instance and carries the resolved bucket reference, so assert pairing and drop the identity
docs/design/2026-07-26-recon-punch-list.md#L28-L42	cloud-and-iac#Proof recipes Not provable here	corrected	Round 3 cross-cutting class 4 consumer (UPDATE of the denominator row): the denominator instruction is now qualified three ways, because each turns a denominator into a wrong denominator - a denominator in blocks is not one in instances where for_each or count is present, a denominator of zero may mean the pattern cannot read this repository syntax, and the item 0 helpers cover HCL and multi-document YAML only, so a CloudFormation, SAM, Bicep, ARM, Pulumi or Serverless stack is not-assessed rather than clean
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, cross-cutting class 2 (missing path argument), NEW defect not named by any prior review: all 30 rg commands in the lens took no path argument. With no path rg searches stdin whenever stdin is not a terminal, so the moment the block is pasted into a script, a heredoc or a pipeline every line returns zero hits and exits 1 with no error -- a clean result from a sweep that never opened a file. Measured: printf "no lens content" | rg -n "InsecureSkipVerify|CURLOPT_SSL_VERIFY|_create_unverified_context|HostnameVerifier" returns rc=1 and no output, while the identical command with an explicit path and the same piped stdin returns 4 hits on the hostile fixture tree. An explicit trailing . added to every command, plus a paragraph above the fence saying the . is load-bearing and may be narrowed but not deleted
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, cross-cutting class 1 (a clearance that cannot distinguish "ran and found nothing" from "did not run"): the lens contains no || echo fallback, so the literal shape is absent, but all four two-stage absence pipelines carried the same mechanism through xargs -r. -r is a GNU extension absent from BSD and macOS xargs, and xargs cannot invoke rg at all where rg is a shell alias or function rather than a binary -- which is exactly the case in this environment, reproduced: type rg reports "rg is a function", and echo one | xargs -r rg --version exits 127. Both failures write to stderr and leave stdout empty, indistinguishable from a clearance. All four pipelines rewritten as | while IFS= read -r f; do rg -q SAFE "$f" || printf "%s\n" "$f"; done, which runs the second stage in the current shell (so a function-shaped rg works), needs no GNU -r, and whose || prints the file when the safe pattern is NOT found -- so a failure of the inner command over-reports rather than clears. The first stage has no such protection, so a rule was added in prose and in the fence: run stage one alone and require exit status 0 or 1; a 2 or 127 means the sweep did not run and the empty output says nothing. This closes standing item L6 on all four pipelines
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, cross-cutting class 3 applied to the two symmetric inventory sweeps. The constructor sweep named seven ecosystems and reached seven; Rust (cbc::Encryptor, ctr::Ctr, Aes256Gcm::new) and .NET AEAD (new AesGcm() had no literal, and Rust is in the lens activates_on globs. The mode-selection sweep was worse: MODE_ECB|MODE_CBC|/ECB/|/CBC/|modes.ECB(|modes.CBC( reached only Java and Python. Measured on a nine-language hostile fixture tree: 4 hits before, 14 after, gaining .NET CipherMode.CBC/ECB, the Node/Ruby/PHP algorithm string aes-256-cbc, Go NewCBCEncrypter and Rust cbc::/ecb::. -i added deliberately for the same reason. Both are positive candidate greps, so widening the left side costs noise and never a clearance. Also widened the Java IV-argument sweep: new is optional and ByteArray( is an alternative, because Kotlin writes the same zero-IV bug as IvParameterSpec(ByteArray(16)) -- proved on a Kotlin fixture pair
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, class 3 on the three nonce/IV scope sweeps -- the mirror image of round 4 finding, and the highest-value one here because these sweeps are the named discovery step for the Critical repeated-(key,nonce) row. (a) object scope matched only (self|this)\. so PHP $this->iv and Ruby @iv were invisible; (b) module/class scope had a generator list of six literals, so Kotlin ByteArray(, Node Buffer.from(, Go make([]byte, Rust [0u8; N], PHP/Ruby random_bytes( and Java SecureRandom all read as no module-scope nonce at all; (c) the Java/.NET constant required the field name to start with IV or NONCE, so C# _iv missed, and required private before IvParameterSpec. Left sides now accept -> and the @ and $ sigils, the generator list covers seven ecosystems, and (c) accepts a leading underscore and a static GCMParameterSpec holder. Measured on the fixture tree: (a) 1 hit before / 3 after, (b) 2 before / 7 after, (c) 1 before / 2 after; zero hits on the clean tree for (a) and (c). Accepted cost, stated in the comment: under -i an unanchored iv is also a substring of given, derive, private and receive, so sweep (b) reports a few ordinary variables per file -- the right direction for a sweep whose miss is a Critical
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6 (updates the round-3 row that added Hmac::new to this list): the MAC-construction list is used twice, in the positive candidate grep and in the absence sweep, and the comment requires the two to be identical -- they were not. The positive grep named HMACSHA256, which does not match .NET HMACSHA512, and named neither Ruby OpenSSL::HMAC nor any Rust form; the absence sweep named Hmac::new, which is near-dead for real RustCrypto (Hmac::<Sha256>::new_from_slice, type HmacSha256 = Hmac<Sha256>, <HmacSha256 as Mac>::new_from_slice). Both lists are now the same string: Hmac::< and Hmac< and HmacSha[0-9] replace Hmac::new, and hmac.digest( is added for Python 3.7+. new_from_slice( was tried and REJECTED: it is RustCrypto KeyInit generic across ciphers, and it made a correct AES-GCM Rust file a MAC candidate with no safe compare -- a false positive on the clean tree, which the narrower tokens avoid while still catching all four Rust hostile fixtures. Measured: absence sweep 6 hits before / 10 after on hostile, 0 on clean both times. The safe (clearing) list was deliberately NOT widened and the comment now says so: Ruby variable-length secure_compare and BouncyCastle Arrays.constantTimeAreEqual are absent, so a file using either is surfaced as a candidate -- a wrong finding, which is recoverable, rather than a wrong clearance, which is not
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, class 3 on the MAC-comparison grep. The single grep (signature|sig|mac|digest|hmac|token|secret)\s*(==|!=)\s|\.equals\(.*(signature|mac|digest) found 1 of 7 real vulnerable comparisons on the fixture tree. Two mechanisms, both measured: the token almost never abuts the operator (hexdigest(...) == provided, headers.get("X-Signature") != expected, a $-prefixed PHP name), and (==|!=)\s cannot match ===. Split into two greps. The first bounds the gap to {0,40} non-operator characters, accepts the token on either side of the operator, accepts ===/!==, and adds -i; sig is \b-anchored so it does not fire on design or assign, at the cost that token_source no longer matches. The second names the non-constant-time comparison APIs that carry no operator at all -- Arrays.equals(, String.equals(, .SequenceEqual(, bytes.Equal( -- which are exactly the traps in Checklist item 4 per-language table and which the previous grep found none of. Together: 7 of 7 on hostile, 0 on clean
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, class 3 on the JWT sweeps. JWT.decode( is the Ruby and java-jwt spelling only: PHP firebase/php-jwt writes JWT::decode(, nimbus-jose-jwt writes SignedJWT.parse(, and .NET decode-without-verify is new JwtSecurityTokenHandler().ReadJwtToken( -- all three are complete-bypass entry points and none contains the string JWT.decode(. All three added to the section-0 index and to the Checklist-5 grep, which is now four spellings rather than one. Separately: "none" was double-quoted only, so a Python or JS allowlist containing 'none' missed; widened to ["']none["']. And jwks_uri missed jwksUri, which is what jwks-rsa and most Node configuration actually write -- measured as a zero-hit sweep on a fixture containing jwksUri; -i and jwks[_-]?uri added. Hostile 4 -> 7 entry points, jwks 0 -> 1; clean tree shows only correctly pinned calls
crypto-and-key-management#Checklist-0	crypto-and-key-management#Checklist-0	corrected	round 6, class 3 on the TLS switch sweep, plus the round-3 urllib3 item closed. One whole row of the Checklist item 8 table -- curl -k / --insecure / wget --no-check-certificate -- had no token in any sweep, and .NET modern spelling is HttpClientHandler.ServerCertificateCustomValidationCallback, which the older ServerCertificateValidationCallback literal does not match; DangerousAcceptAnyServerCertificateValidator and Python ssl.CERT_NONE were likewise absent. Added, with the curl form written as curl[^\n]*\s-[a-zA-Z]*k[a-zA-Z]*(\s|$) and verified to match curl -k, -ks and -sSk while not matching curl --key or kubectl -k. Hostile 6 -> 10 hits, clean 0. Separately, urllib3.disable_warnings (a Minor left open since round 3) appeared in no sweep at all despite the prose telling the auditor to grep for it; it now has its own rg line, deliberately NOT folded into the switch alternation above it, because every member of that alternation inherits a blanket Critical and the prose is explicit that disable_warnings is not a certificate-validation finding at any severity. The prose was updated to point at that line rather than to say "grep for it"
